,show,season,episode_number,title,airdate,rating,total_votes
6112,mr_robot,3,10,shutdown -r,13 Dec. 2017,9.5,"(8,278)"
6113,mr_robot,4,1,401 Unauthorized,6 Oct. 2019,9.2,"(8,320)"
6114,mr_robot,4,2,402 Payment Required,13 Oct. 2019,8.7,"(6,659)"
6115,mr_robot,4,3,403 Forbidden,20 Oct. 2019,8.7,"(6,638)"
6116,mr_robot,4,4,404 Not Found,27 Oct. 2019,8.7,"(7,387)"
6117,mr_robot,4,5,405 Method Not Allowed,3 Nov. 2019,9.7,"(13,537)"
6118,mr_robot,4,6,406 Not Acceptable,10 Nov. 2019,9.1,"(7,198)"
6119,mr_robot,4,7,407 Proxy Authentication Required,17 Nov. 2019,9.9,"(30,028)"
6120,mr_robot,4,8,408 Request Timeout,24 Nov. 2019,9.2,"(7,924)"
6121,mr_robot,4,9,409 Conflict,1 Dec. 2019,9.7,"(13,189)"
6122,mr_robot,4,10,410 Gone,8 Dec. 2019,8.2,"(7,697)"
6123,mr_robot,4,11,eXit,15 Dec. 2019,9.4,"(9,466)"
6124,mr_robot,4,12,whoami,22 Dec. 2019,9.5,"(10,331)"
6125,mr_robot,4,13,"Hello, Elliot",22 Dec. 2019,9.8,"(18,405)"
6126,dark,1,1,Geheimnisse,1 Dec. 2017,8.2,"(14,549)"
6127,dark,1,2,Lügen,1 Dec. 2017,8.1,"(12,857)"
6128,dark,1,3,Gestern und heute,1 Dec. 2017,8.5,"(12,470)"
6129,dark,1,4,Doppelleben,1 Dec. 2017,8.2,"(11,794)"
6130,dark,1,5,Wahrheiten,1 Dec. 2017,8.8,"(12,412)"
6131,dark,1,6,Sic Mundus Creatus Est,1 Dec. 2017,9.0,"(12,182)"
6132,dark,1,7,Kreuzwege,1 Dec. 2017,8.6,"(11,313)"
6133,dark,1,8,"Was man sät, das wird man ernten",1 Dec. 2017,9.1,"(12,044)"
6134,dark,1,9,Alles ist jetzt,1 Dec. 2017,8.6,"(11,165)"
6135,dark,1,10,Alpha und Omega,1 Dec. 2017,9.1,"(12,632)"
6136,dark,2,1,Anfänge und Enden,21 Jun. 2019,8.7,"(12,593)"
6137,dark,2,2,Dunkle Materie,21 Jun. 2019,8.9,"(11,736)"
6138,dark,2,3,Gespenster,21 Jun. 2019,9.0,"(11,655)"
6139,dark,2,4,Die Reisenden,21 Jun. 2019,9.4,"(12,721)"
6140,dark,2,5,Vom Suchen und Finden,21 Jun. 2019,9.2,"(11,667)"
6141,dark,2,6,Ein unendlicher kreis,21 Jun. 2019,9.5,"(14,413)"
6142,dark,2,7,Der weiße Teufel,21 Jun. 2019,9.1,"(11,566)"
6143,dark,2,8,Enden und Anfänge,21 Jun. 2019,9.4,"(14,376)"
6144,dark,3,1,Deja-vu,27 Jun. 2020,8.8,"(13,641)"
6145,dark,3,2,Die Überlebenden,27 Jun. 2020,8.6,"(12,418)"
6146,dark,3,3,Adam und Eva,27 Jun. 2020,8.7,"(12,165)"
6147,dark,3,4,Der Ursprung,27 Jun. 2020,8.9,"(12,351)"
6148,dark,3,5,Leben und Tod,27 Jun. 2020,9.2,"(13,465)"
6149,dark,3,6,Licht und Schatten,27 Jun. 2020,9.1,"(12,978)"
6150,dark,3,7,Zwischen der Zeit,27 Jun. 2020,9.4,"(17,068)"
6151,dark,3,8,Das Paradies,27 Jun. 2020,9.6,"(23,062)"
6152,fargo,1,1,The Crocodile's Dilemma,15 Apr. 2014,9.3,"(14,467)"
6153,fargo,1,2,The Rooster Prince,22 Apr. 2014,8.3,"(9,284)"
6154,fargo,1,3,A Muddy Road,29 Apr. 2014,8.6,"(8,661)"
6155,fargo,1,4,Eating the Blame,6 May 2014,8.9,"(8,679)"
6156,fargo,1,5,The Six Ungraspables,13 May 2014,8.5,"(7,996)"
6157,fargo,1,6,Buridan's Ass,20 May 2014,9.3,"(10,365)"
6158,fargo,1,7,Who Shaves the Barber?,27 May 2014,8.9,"(8,318)"
6159,fargo,1,8,The Heap,3 Jun. 2014,8.6,"(7,878)"
6160,fargo,1,9,"A Fox, a Rabbit, and a Cabbage",10 Jun. 2014,9.3,"(9,527)"
6161,fargo,1,10,Morton's Fork,17 Jun. 2014,9.3,"(10,066)"
6162,fargo,2,1,Waiting for Dutch,12 Oct. 2015,8.8,"(9,433)"
6163,fargo,2,2,Before the Law,19 Oct. 2015,8.5,"(7,124)"
6164,fargo,2,3,The Myth of Sisyphus,26 Oct. 2015,8.6,"(6,715)"
6165,fargo,2,4,Fear and Trembling,2 Nov. 2015,8.7,"(6,662)"
6166,fargo,2,5,The Gift of the Magi,9 Nov. 2015,9.1,"(7,236)"
6167,fargo,2,6,Rhinoceros,16 Nov. 2015,9.2,"(7,621)"
6168,fargo,2,7,"Did You Do This? No, You Did It!",23 Nov. 2015,8.8,"(6,688)"
6169,fargo,2,8,Loplop,30 Nov. 2015,9.4,"(9,086)"
6170,fargo,2,9,The Castle,7 Dec. 2015,9.4,"(9,133)"
6171,fargo,2,10,Palindrome,14 Dec. 2015,8.4,"(7,204)"
6172,fargo,3,1,The Law of Vacant Places,19 Apr. 2017,8.5,"(7,182)"
6173,fargo,3,2,The Principle of Restricted Choice,26 Apr. 2017,8.0,"(5,214)"
6174,fargo,3,3,The Law of Non-Contradiction,3 May 2017,7.9,"(5,546)"
6175,fargo,3,4,The Narrow Escape Problem,10 May 2017,8.2,"(4,815)"
6176,fargo,3,5,The House of Special Purpose,17 May 2017,8.2,"(4,618)"
6177,fargo,3,6,The Lord of No Mercy,24 May 2017,8.7,"(4,721)"
6178,fargo,3,7,The Law of Inevitability,31 May 2017,8.3,"(4,512)"
6179,fargo,3,8,Who Rules the Land of Denial?,7 Jun. 2017,8.9,"(5,607)"
6180,fargo,3,9,Aporia,14 Jun. 2017,8.8,"(4,787)"
6181,fargo,3,10,Somebody to Love,21 Jun. 2017,8.5,"(5,241)"
6182,fargo,4,1,Welcome to the Alternate Economy,27 Sep. 2020,7.2,"(4,435)"
6183,fargo,4,2,The Land of Taking and Killing,27 Sep. 2020,7.2,"(3,464)"
6184,fargo,4,3,Raddoppiarlo,4 Oct. 2020,7.4,"(3,080)"
6185,fargo,4,4,The Pretend War,11 Oct. 2020,7.4,"(2,826)"
6186,fargo,4,5,The Birthplace of Civilization,18 Oct. 2020,7.5,"(2,766)"
6187,fargo,4,6,Camp Elegance,25 Oct. 2020,7.5,"(2,572)"
6188,fargo,4,7,Lay Away,1 Nov. 2020,7.3,"(2,445)"
6189,fargo,4,8,The Nadir,8 Nov. 2020,8.0,"(2,602)"
6190,fargo,4,9,East/West,15 Nov. 2020,7.7,"(3,088)"
6191,fargo,4,10,Happy,22 Nov. 2020,7.8,"(2,360)"
6192,fargo,4,11,Storia Americana,29 Nov. 2020,7.3,"(2,609)"
6193,south_park,1,0,Unaired Pilot,13 Aug. 1997,7.6,(887)
6194,south_park,1,1,Cartman Gets an Anal Probe,13 Aug. 1997,7.9,"(4,681)"
6195,south_park,1,2,Weight Gain 4000,27 Aug. 1997,7.6,"(3,689)"
6196,south_park,1,3,Volcano,20 Aug. 1997,7.7,"(3,564)"
6197,south_park,1,4,Big Gay Al's Big Gay Boat Ride,3 Sep. 1997,7.6,"(3,455)"
6198,south_park,1,5,An Elephant Makes Love to a Pig,10 Sep. 1997,7.5,"(3,202)"
6199,south_park,1,6,Death,17 Sep. 1997,8.0,"(3,293)"
6200,south_park,1,7,Pinkeye,29 Oct. 1997,8.3,"(3,422)"
6201,south_park,1,8,Starvin' Marvin,19 Nov. 1997,8.1,"(3,295)"
6202,south_park,1,9,"Mr. Hankey, the Christmas Poo",17 Dec. 1997,8.1,"(3,316)"
6203,south_park,1,10,Damien,4 Feb. 1998,7.9,"(3,043)"
6204,south_park,1,11,Tom's Rhinoplasty,11 Feb. 1998,7.9,"(3,027)"
6205,south_park,1,12,Mecha-Streisand,18 Feb. 1998,7.6,"(3,078)"
6206,south_park,1,13,Cartman's Mom Is a Dirty Slut,25 Feb. 1998,8.6,"(3,607)"
6207,south_park,2,1,Terrance and Phillip in Not Without My Anus,1 Apr. 1998,6.3,"(3,212)"
6208,south_park,2,2,Cartman's Mom is Still a Dirty Slut,22 Apr. 1998,8.2,"(3,124)"
6209,south_park,2,3,Chickenlover,20 May 1998,8.0,"(2,882)"
6210,south_park,2,4,Ike's Wee Wee,27 May 1998,8.0,"(2,831)"
6211,south_park,2,5,Conjoined Fetus Lady,3 Jun. 1998,7.7,"(2,683)"
6212,south_park,2,6,The Mexican Staring Frog of Southern Sri Lanka,10 Jun. 1998,7.6,"(2,627)"
6213,south_park,2,7,City on the Edge of Forever,17 Jun. 1998,7.3,"(2,667)"
6214,south_park,2,8,Summer Sucks,24 Jun. 1998,7.4,"(2,518)"
6215,south_park,2,9,Chef's Chocolate Salty Balls,19 Aug. 1998,7.6,"(2,576)"
6216,south_park,2,10,Chickenpox,26 Aug. 1998,8.0,"(2,570)"
6217,south_park,2,11,Roger Ebert Should Lay Off the Fatty Foods,2 Sep. 1998,7.6,"(2,493)"
6218,south_park,2,12,Clubhouses,23 Sep. 1998,7.9,"(2,500)"
6219,south_park,2,13,Cow Days,30 Sep. 1998,7.6,"(2,421)"
6220,south_park,2,14,Chef Aid,7 Oct. 1998,7.8,"(2,518)"
6221,south_park,2,15,Spookyfish,28 Oct. 1998,8.5,"(2,865)"
6222,south_park,2,16,Merry Christmas Charlie Manson!,9 Dec. 1998,8.1,"(2,603)"
6223,south_park,2,17,Gnomes,16 Dec. 1998,8.3,"(2,732)"
6224,south_park,2,18,Prehistoric Ice Man,20 Jan. 1999,7.9,"(2,490)"
6225,south_park,3,1,Rainforest Shmainforest,7 Apr. 1999,8.4,"(3,076)"
6226,south_park,3,2,Spontaneous Combustion,14 Apr. 1999,8.1,"(2,609)"
6227,south_park,3,3,The Succubus,21 Apr. 1999,8.0,"(2,672)"
6228,south_park,3,4,Jakovasaurs,16 Jun. 1999,6.5,"(2,656)"
6229,south_park,3,5,Tweek vs. Craig,23 Jun. 1999,7.6,"(2,579)"
6230,south_park,3,6,Sexual Harassment Panda,7 Jul. 1999,8.2,"(2,812)"
6231,south_park,3,7,Cat Orgy,14 Jul. 1999,7.9,"(2,556)"
6232,south_park,3,8,Two Guys Naked in a Hot Tub,21 Jul. 1999,8.0,"(2,532)"
6233,south_park,3,9,Jewbilee,28 Jul. 1999,7.4,"(2,373)"
6234,south_park,3,10,Korn's Groovy Pirate Ghost Mystery,27 Oct. 1999,7.8,"(2,686)"
6235,south_park,3,11,Chinpokomon,3 Nov. 1999,8.7,"(3,283)"
6236,south_park,3,12,Hooked on Monkey Fonics,10 Nov. 1999,8.0,"(2,398)"
6237,south_park,3,13,Starvin' Marvin in Space,17 Nov. 1999,8.1,"(2,358)"
6238,south_park,3,14,The Red Badge of Gayness,24 Nov. 1999,8.3,"(2,534)"
6239,south_park,3,15,Mr. Hankey's Christmas Classics,1 Dec. 1999,7.3,"(2,471)"
6240,south_park,3,16,"Are You There God? It's Me, Jesus",29 Dec. 1999,7.8,"(2,288)"
6241,south_park,3,17,World Wide Recorder Concert,12 Jan. 2000,8.1,"(2,333)"
6242,south_park,4,1,The Tooth Fairy's Tats 2000,5 Apr. 2000,8.2,"(2,544)"
6243,south_park,4,2,Cartman's Silly Hate Crime 2000,12 Apr. 2000,8.6,"(2,754)"
6244,south_park,4,3,Timmy 2000,19 Apr. 2000,8.1,"(2,486)"
6245,south_park,4,4,Quintuplets 2000,26 Apr. 2000,7.3,"(2,264)"
6246,south_park,4,5,Cartman Joins NAMBLA,21 Jun. 2000,9.0,"(3,583)"
6247,south_park,4,6,Cherokee Hair Tampons,28 Jun. 2000,8.0,"(2,359)"
6248,south_park,4,7,Chef Goes Nanners,5 Jul. 2000,8.2,"(2,402)"
6249,south_park,4,8,Something You Can Do with Your Finger,12 Jul. 2000,8.0,"(2,426)"
6250,south_park,4,9,Do the Handicapped Go to Hell?,19 Jul. 2000,8.3,"(2,498)"
6251,south_park,4,10,Probably,26 Jul. 2000,8.2,"(2,390)"
6252,south_park,4,11,4th Grade,8 Nov. 2000,8.1,"(2,353)"
6253,south_park,4,12,Trapper Keeper,15 Nov. 2000,8.0,"(2,351)"
6254,south_park,4,13,Helen Keller! The Musical,22 Nov. 2000,7.7,"(2,213)"
6255,south_park,4,14,Pip,29 Nov. 2000,6.7,"(2,482)"
6256,south_park,4,15,Fat Camp,6 Dec. 2000,8.4,"(2,667)"
6257,south_park,4,16,The Wacky Molestation Adventure,13 Dec. 2000,8.7,"(2,898)"
6258,south_park,4,17,A Very Crappy Christmas,20 Dec. 2000,7.5,"(2,139)"
6259,south_park,5,1,It Hits the Fan,20 Jun. 2001,8.3,"(2,765)"
6260,south_park,5,2,Cripple Fight,27 Jun. 2001,8.3,"(2,680)"
6261,south_park,5,3,Super Best Friends,4 Jul. 2001,8.2,"(2,406)"
6262,south_park,5,4,Scott Tenorman Must Die,11 Jul. 2001,9.6,"(9,121)"
6263,south_park,5,5,Terrance and Phillip: Behind the Blow,18 Jul. 2001,7.0,"(2,319)"
6264,south_park,5,6,Cartmanland,25 Jul. 2001,8.9,"(3,549)"
6265,south_park,5,7,Proper Condom Use,1 Aug. 2001,8.6,"(2,786)"
6266,south_park,5,8,Towelie,8 Aug. 2001,8.3,"(2,888)"
6267,south_park,5,9,Osama Bin Laden Has Farty Pants,7 Nov. 2001,7.8,"(2,695)"
6268,south_park,5,10,How to Eat with Your Butt,14 Nov. 2001,8.0,"(2,559)"
6269,south_park,5,11,The Entity,21 Nov. 2001,8.2,"(2,487)"
6270,south_park,5,12,Here Comes the Neighborhood,28 Nov. 2001,8.0,"(2,422)"
6271,south_park,5,13,Kenny Dies,5 Dec. 2001,8.8,"(3,489)"
6272,south_park,5,14,Butters' Very Own Episode,12 Dec. 2001,8.9,"(3,838)"
6273,south_park,6,1,Jared Has Aides,6 Mar. 2002,8.0,"(2,531)"
6274,south_park,6,2,Asspen,13 Mar. 2002,8.3,"(2,875)"
6275,south_park,6,3,Freak Strike,20 Mar. 2002,7.9,"(2,369)"
6276,south_park,6,4,Fun with Veal,27 Mar. 2002,7.9,"(2,394)"
6277,south_park,6,5,The New Terrance and Phillip Movie Trailer,3 Apr. 2002,8.0,"(2,606)"
6278,south_park,6,6,Professor Chaos,10 Apr. 2002,8.5,"(2,760)"
6279,south_park,6,7,The Simpsons Already Did It,26 Jun. 2002,8.8,"(3,504)"
6280,south_park,6,8,Red Hot Catholic Love,3 Jul. 2002,8.2,"(2,598)"
6281,south_park,6,9,Free Hat,10 Jul. 2002,8.2,"(2,562)"
6282,south_park,6,10,Bebe's Boobs Destroy Society,17 Jul. 2002,8.2,"(2,653)"
6283,south_park,6,11,Child Abduction Is Not Funny,24 Jul. 2002,8.5,"(2,654)"
6284,south_park,6,12,A Ladder to Heaven,6 Nov. 2002,8.7,"(2,990)"
6285,south_park,6,13,The Return of the Fellowship of the Ring to the Two Towers,13 Nov. 2002,9.3,"(5,195)"
6286,south_park,6,14,The Death Camp of Tolerance,20 Nov. 2002,8.7,"(2,943)"
6287,south_park,6,15,The Biggest Douche in the Universe,27 Nov. 2002,8.6,"(2,830)"
6288,south_park,6,16,My Future Self n' Me,4 Dec. 2002,8.6,"(2,680)"
6289,south_park,6,17,Red Sleigh Down,11 Dec. 2002,8.0,"(2,383)"
6290,south_park,7,1,Cancelled,19 Mar. 2003,8.4,"(2,805)"
6291,south_park,7,2,Krazy Kripples,26 Mar. 2003,8.2,"(2,607)"
6292,south_park,7,3,Toilet Paper,2 Apr. 2003,8.3,"(2,592)"
6293,south_park,7,4,I'm a Little Bit Country,9 Apr. 2003,8.0,"(2,475)"
6294,south_park,7,5,Fat Butt and Pancake Head,16 Apr. 2003,8.4,"(2,866)"
6295,south_park,7,6,Lil' Crime Stoppers,23 Apr. 2003,8.6,"(2,685)"
6296,south_park,7,7,Red Man's Greed,30 Apr. 2003,7.6,"(2,306)"
6297,south_park,7,8,South Park Is Gay,22 Oct. 2003,8.1,"(2,627)"
6298,south_park,7,9,Christian Rock Hard,29 Oct. 2003,9.0,"(3,835)"
6299,south_park,7,10,Grey Dawn,5 Nov. 2003,8.2,"(2,381)"
6300,south_park,7,11,Casa Bonita,12 Nov. 2003,9.1,"(4,259)"
6301,south_park,7,12,All About Mormons,19 Nov. 2003,8.9,"(3,572)"
6302,south_park,7,13,Butt Out,3 Dec. 2003,7.9,"(2,428)"
6303,south_park,7,14,Raisins,10 Dec. 2003,8.5,"(2,761)"
6304,south_park,7,15,It's Christmas in Canada,17 Dec. 2003,7.6,"(2,274)"
6305,south_park,8,1,Good Times with Weapons,17 Mar. 2004,9.1,"(4,603)"
6306,south_park,8,2,Up the Down Steroid,24 Mar. 2004,8.5,"(2,854)"
6307,south_park,8,3,The Passion of the Jew,31 Mar. 2004,8.6,"(3,312)"
6308,south_park,8,4,You Got F'd in the A,7 Apr. 2004,8.1,"(2,598)"
6309,south_park,8,5,AWESOM-O,14 Apr. 2004,9.2,"(4,555)"
6310,south_park,8,6,The Jeffersons,21 Apr. 2004,8.6,"(3,064)"
6311,south_park,8,7,Goobacks,28 Apr. 2004,8.4,"(2,867)"
6312,south_park,8,8,Douche and Turd,27 Oct. 2004,8.4,"(2,716)"
6313,south_park,8,9,Something Wall-Mart This Way Comes,3 Nov. 2004,8.6,"(2,809)"
6314,south_park,8,10,Pre-School,10 Nov. 2004,8.4,"(2,612)"
6315,south_park,8,11,Quest for Ratings,17 Nov. 2004,8.2,"(2,479)"
6316,south_park,8,12,Stupid Spoiled Whore Video Playset,1 Dec. 2004,8.4,"(2,844)"
6317,south_park,8,13,Cartman's Incredible Gift,8 Dec. 2004,8.6,"(2,729)"
6318,south_park,8,14,Woodland Critter Christmas,15 Dec. 2004,9.1,"(4,501)"
6319,south_park,9,1,Mr. Garrison's Fancy New Vagina,9 Mar. 2005,7.6,"(2,739)"
6320,south_park,9,2,"Die Hippie, Die",16 Mar. 2005,8.7,"(3,151)"
6321,south_park,9,3,Wing,23 Mar. 2005,7.4,"(2,331)"
6322,south_park,9,4,Best Friends Forever,30 Mar. 2005,8.5,"(2,814)"
6323,south_park,9,5,The Losing Edge,6 Apr. 2005,8.7,"(2,983)"
6324,south_park,9,6,The Death of Eric Cartman,13 Apr. 2005,9.1,"(3,995)"
6325,south_park,9,7,Erection Day,20 Apr. 2005,7.6,"(2,389)"
6326,south_park,9,8,Two Days Before the Day After Tomorrow,19 Oct. 2005,8.5,"(2,813)"
6327,south_park,9,9,Marjorine,26 Oct. 2005,8.8,"(3,003)"
6328,south_park,9,10,Follow That Egg,2 Nov. 2005,8.0,"(2,289)"
6329,south_park,9,11,Ginger Kids,9 Nov. 2005,8.8,"(3,100)"
6330,south_park,9,12,Trapped in the Closet,16 Nov. 2005,9.1,"(4,703)"
6331,south_park,9,13,Free Willzyx,30 Nov. 2005,8.1,"(2,585)"
6332,south_park,9,14,Bloody Mary,7 Dec. 2005,7.9,"(2,440)"
6333,south_park,10,1,The Return of Chef,22 Mar. 2006,8.1,"(2,868)"
6334,south_park,10,2,Smug Alert!,29 Mar. 2006,8.1,"(2,655)"
6335,south_park,10,3,Cartoon Wars: Part 1,5 Apr. 2006,8.7,"(3,070)"
6336,south_park,10,4,Cartoon Wars: Part 2,12 Apr. 2006,8.8,"(2,980)"
6337,south_park,10,5,A Million Little Fibers,19 Apr. 2006,6.2,"(3,120)"
6338,south_park,10,6,ManBearPig,26 Apr. 2006,7.9,"(2,957)"
6339,south_park,10,7,Tsst,3 May 2006,9.0,"(4,001)"
6340,south_park,10,8,"Make Love, Not Warcraft",4 Oct. 2006,9.5,"(7,956)"
6341,south_park,10,9,Mystery of the Urinal Deuce,11 Oct. 2006,8.2,"(2,702)"
6342,south_park,10,10,Miss Teacher Bangs a Boy,18 Oct. 2006,8.5,"(2,993)"
6343,south_park,10,11,Hell on Earth 2006,25 Oct. 2006,8.0,"(2,567)"
6344,south_park,10,12,Go God Go,1 Nov. 2006,8.6,"(2,908)"
6345,south_park,10,13,Go God Go XII,8 Nov. 2006,8.6,"(2,829)"
6346,south_park,10,14,Stanley's Cup,15 Nov. 2006,7.4,"(2,992)"
6347,south_park,11,1,With Apologies to Jesse Jackson,7 Mar. 2007,8.8,"(3,755)"
6348,south_park,11,2,Cartman Sucks,14 Mar. 2007,8.9,"(3,603)"
6349,south_park,11,3,Lice Capades,21 Mar. 2007,8.0,"(2,797)"
6350,south_park,11,4,The Snuke,28 Mar. 2007,8.2,"(2,788)"
6351,south_park,11,5,Fantastic Easter Special,4 Apr. 2007,8.2,"(2,613)"
6352,south_park,11,6,D-Yikes!,11 Apr. 2007,7.7,"(2,688)"
6353,south_park,11,7,Night of the Living Homeless,18 Apr. 2007,8.7,"(3,390)"
6354,south_park,11,8,Le Petit Tourette,3 Oct. 2007,8.9,"(3,698)"
6355,south_park,11,9,More Crap,10 Oct. 2007,8.1,"(2,861)"
6356,south_park,11,10,Imaginationland,17 Oct. 2007,9.0,"(4,305)"
6357,south_park,11,11,Imaginationland: Episode II,24 Oct. 2007,8.9,"(3,713)"
6358,south_park,11,12,Imaginationland: Episode III,31 Oct. 2007,9.0,"(3,693)"
6359,south_park,11,13,Guitar Queer-o,7 Nov. 2007,8.3,"(3,038)"
6360,south_park,11,14,The List,14 Nov. 2007,8.4,"(2,883)"
6361,south_park,12,1,Tonsil Trouble,12 Mar. 2008,7.9,"(2,774)"
6362,south_park,12,2,Britney's New Look,19 Mar. 2008,7.1,"(2,852)"
6363,south_park,12,3,Major Boobage,26 Mar. 2008,8.7,"(3,487)"
6364,south_park,12,4,Canada on Strike,2 Apr. 2008,7.7,"(2,579)"
6365,south_park,12,5,"Eek, a Penis!",9 Apr. 2008,7.6,"(2,443)"
6366,south_park,12,6,Over Logging,16 Apr. 2008,8.6,"(2,975)"
6367,south_park,12,7,Super Fun Time,23 Apr. 2008,8.3,"(2,659)"
6368,south_park,12,8,The China Probrem,8 Oct. 2008,7.7,"(2,705)"
6369,south_park,12,9,Breast Cancer Show Ever,15 Oct. 2008,8.7,"(2,937)"
6370,south_park,12,10,Pandemic,22 Oct. 2008,8.0,"(2,367)"
6371,south_park,12,11,Pandemic 2: The Startling,29 Oct. 2008,7.8,"(2,297)"
6372,south_park,12,12,About Last Night...,5 Nov. 2008,7.7,"(2,324)"
6373,south_park,12,13,Elementary School Musical,12 Nov. 2008,7.6,"(2,320)"
6374,south_park,12,14,The Ungroundable,19 Nov. 2008,7.7,"(2,290)"
6375,south_park,13,1,The Ring,11 Mar. 2009,8.1,"(2,782)"
6376,south_park,13,2,The Coon,18 Mar. 2009,8.4,"(2,890)"
6377,south_park,13,3,Margaritaville,25 Mar. 2009,8.5,"(2,934)"
6378,south_park,13,4,"Eat, Pray, Queef",1 Apr. 2009,6.5,"(2,559)"
6379,south_park,13,5,Fishsticks,8 Apr. 2009,8.7,"(3,684)"
6380,south_park,13,6,Pinewood Derby,15 Apr. 2009,7.8,"(2,379)"
6381,south_park,13,7,Fatbeard,22 Apr. 2009,8.1,"(2,555)"
6382,south_park,13,8,Dead Celebrities,7 Oct. 2009,7.7,"(2,337)"
6383,south_park,13,9,Butters' Bottom Bitch,14 Oct. 2009,8.8,"(3,184)"
6384,south_park,13,10,W.T.F.,21 Oct. 2009,8.2,"(2,438)"
6385,south_park,13,11,Whale Whores,28 Oct. 2009,8.1,"(2,440)"
6386,south_park,13,12,The F Word,4 Nov. 2009,8.1,"(2,418)"
6387,south_park,13,13,Dances with Smurfs,11 Nov. 2009,8.1,"(2,360)"
6388,south_park,13,14,Pee,18 Nov. 2009,7.7,"(2,301)"
6389,south_park,14,1,Sexual Healing,17 Mar. 2010,7.5,"(2,361)"
6390,south_park,14,2,The Tale of Scrotie McBoogerballs,24 Mar. 2010,7.9,"(2,509)"
6391,south_park,14,3,Medicinal Fried Chicken,31 Mar. 2010,8.7,"(3,241)"
6392,south_park,14,4,You Have 0 Friends,7 Apr. 2010,8.7,"(3,159)"
6393,south_park,14,5,200,14 Apr. 2010,8.7,"(2,657)"
6394,south_park,14,6,201,21 Apr. 2010,8.7,"(2,381)"
6395,south_park,14,7,Crippled Summer,28 Apr. 2010,6.8,"(2,464)"
6396,south_park,14,8,Poor and Stupid,6 Oct. 2010,7.5,"(2,238)"
6397,south_park,14,9,It's a Jersey Thing,13 Oct. 2010,7.8,"(2,432)"
6398,south_park,14,10,Insheeption,20 Oct. 2010,8.1,"(2,346)"
6399,south_park,14,11,Coon 2: Hindsight,27 Oct. 2010,8.1,"(2,243)"
6400,south_park,14,12,Mysterion Rises,3 Nov. 2010,8.3,"(2,324)"
6401,south_park,14,13,Coon vs. Coon and Friends,10 Nov. 2010,8.3,"(2,236)"
6402,south_park,14,14,Crème Fraîche,17 Nov. 2010,8.2,"(2,456)"
6403,south_park,15,1,HUMANCENTiPAD,27 Apr. 2011,7.7,"(2,976)"
